service_name,sa3_code,sa3_name,state,care_type,org_type,year,funding
Blue Care Redland Bay Yarrabee Aged Care Facility,30102.0,Cleveland - Stradbroke,QLD,Residential,not_for_profit,2022,3002534.24
Blue Care Redland Bay Yarrabee Aged Care Facility,30102.0,Cleveland - Stradbroke,QLD,Residential,not_for_profit,2023,3347748.57
Blue Care Redland Bay Yarrabee Aged Care Facility,30102.0,Cleveland - Stradbroke,QLD,Residential,not_for_profit,2024,4680749.61
Blue Care Redland Bay Yarrabee Aged Care Facility,30102.0,Cleveland - Stradbroke,QLD,Residential,not_for_profit,2025,5078148.56
Blue Care Redland Community Care - EACH,30101.0,Capalaba,QLD,Home Care,not_for_profit,2019,1887699.19000001
Blue Care Redland Community Care - EACH,30101.0,Capalaba,QLD,Home Care,not_for_profit,2020,2617448.92
Blue Care Redland Community Care - EACH,30101.0,Capalaba,QLD,Home Care,not_for_profit,2021,2963091.14
Blue Care Redland Community Care - EACH,30101.0,Capalaba,QLD,Home Care,not_for_profit,2022,3092424.2
Blue Care Redland Community Care - EACH,30101.0,Capalaba,QLD,Home Care,not_for_profit,2023,2256674.41
Blue Care Redland Community Care - EACH,30101.0,Capalaba,QLD,Home Care,not_for_profit,2024,-187601.66
Blue Care Redland Community Care CACP,30101.0,Capalaba,QLD,Home Care,not_for_profit,2019,612369.839999996
Blue Care Redland Community Care CACP,30101.0,Capalaba,QLD,Home Care,not_for_profit,2020,694694.0900000002
Blue Care Redland Community Care CACP,30101.0,Capalaba,QLD,Home Care,not_for_profit,2021,856680.44
Blue Care Redland Community Care CACP,30101.0,Capalaba,QLD,Home Care,not_for_profit,2022,1140089.27
Blue Care Redland Community Care CACP,30101.0,Capalaba,QLD,Home Care,not_for_profit,2023,3529086.55
Blue Care Redland Community Care CACP,30101.0,Capalaba,QLD,Home Care,not_for_profit,2024,3234048.81
Blue Care Redland Community Care CACP,30101.0,Capalaba,QLD,Home Care,not_for_profit,2025,2060157.21
Blue Care Rockhampton Community Care CACP,30803.0,Rockhampton,QLD,Home Care,not_for_profit,2019,561818.849999999
Blue Care Rockhampton Community Care CACP,30803.0,Rockhampton,QLD,Home Care,not_for_profit,2020,724402.2599999998
Blue Care Rockhampton Community Care CACP,30803.0,Rockhampton,QLD,Home Care,not_for_profit,2021,755714.67
Blue Care Rockhampton Community Care CACP,30803.0,Rockhampton,QLD,Home Care,not_for_profit,2022,1487155.68
Blue Care Rockhampton Community Care CACP,30803.0,Rockhampton,QLD,Home Care,not_for_profit,2023,3404459.91
Blue Care Rockhampton Community Care CACP,30803.0,Rockhampton,QLD,Home Care,not_for_profit,2024,2872314.84
Blue Care Rockhampton Community Care CACP,30803.0,Rockhampton,QLD,Home Care,not_for_profit,2025,2203251.14
Blue Care Rockhampton Community Care EACH,30803.0,Rockhampton,QLD,Home Care,not_for_profit,2019,1330027.41000001
Blue Care Rockhampton Community Care EACH,30803.0,Rockhampton,QLD,Home Care,not_for_profit,2020,1619227.7000000002
Blue Care Rockhampton Community Care EACH,30803.0,Rockhampton,QLD,Home Care,not_for_profit,2021,1552641.35
Blue Care Rockhampton Community Care EACH,30803.0,Rockhampton,QLD,Home Care,not_for_profit,2022,1403460.77
Blue Care Rockhampton Community Care EACH,30803.0,Rockhampton,QLD,Home Care,not_for_profit,2023,508503.6
Blue Care Rockhampton Community Care EACH,30803.0,Rockhampton,QLD,Home Care,not_for_profit,2024,3963.35
Blue Care Rothwell Nazarene Aged Care Facility,31305.0,Redcliffe,QLD,Residential,not_for_profit,2019,11848207.42
Blue Care Rothwell Nazarene Aged Care Facility,31305.0,Redcliffe,QLD,Residential,not_for_profit,2020,11962282.81
Blue Care Rothwell Nazarene Aged Care Facility,31305.0,Redcliffe,QLD,Residential,not_for_profit,2021,12145404.27
Blue Care Rothwell Nazarene Aged Care Facility,31305.0,Redcliffe,QLD,Residential,not_for_profit,2022,12004391.12
Blue Care Rothwell Nazarene Aged Care Facility,31305.0,Redcliffe,QLD,Residential,not_for_profit,2023,13525328.69
Blue Care Rothwell Nazarene Aged Care Facility,31305.0,Redcliffe,QLD,Residential,not_for_profit,2024,14903849.52
Blue Care Rothwell Nazarene Aged Care Facility,31305.0,Redcliffe,QLD,Residential,not_for_profit,2025,17281264.11
Blue Care Rural and Remote Community Care CACP,30701.0,Darling Downs (West) - Maranoa,QLD,Home Care,not_for_profit,2019,995535.139999993
Blue Care Rural and Remote Community Care CACP,30701.0,Darling Downs (West) - Maranoa,QLD,Home Care,not_for_profit,2020,1638060.0499999993
Blue Care Rural and Remote Community Care CACP,30701.0,Darling Downs (West) - Maranoa,QLD,Home Care,not_for_profit,2021,2358349.85
Blue Care Rural and Remote Community Care CACP,30701.0,Darling Downs (West) - Maranoa,QLD,Home Care,not_for_profit,2022,1822601.72
Blue Care Rural and Remote Community Care CACP,30701.0,Darling Downs (West) - Maranoa,QLD,Home Care,not_for_profit,2023,2537963.09
Blue Care Rural and Remote Community Care CACP,30701.0,Darling Downs (West) - Maranoa,QLD,Home Care,not_for_profit,2024,3684815.55
Blue Care Rural and Remote Community Care CACP,30701.0,Darling Downs (West) - Maranoa,QLD,Home Care,not_for_profit,2025,3283628.09
Blue Care Sandgate Community Care CACP,30204.0,Sandgate,QLD,Home Care,not_for_profit,2019,2045833.06000002
Blue Care Sandgate Community Care CACP,30204.0,Sandgate,QLD,Home Care,not_for_profit,2020,3549737.579999999
Blue Care Sandgate Community Care CACP,30204.0,Sandgate,QLD,Home Care,not_for_profit,2021,4472111.87
Blue Care Sandgate Community Care CACP,30204.0,Sandgate,QLD,Home Care,not_for_profit,2022,4552745.44
Blue Care Sandgate Community Care CACP,30204.0,Sandgate,QLD,Home Care,not_for_profit,2023,6073561.8
Blue Care Sandgate Community Care CACP,30204.0,Sandgate,QLD,Home Care,not_for_profit,2024,5458448.63
Blue Care Sandgate Community Care CACP,30204.0,Sandgate,QLD,Home Care,not_for_profit,2025,4009826.52
Blue Care Shalom Elders Village,31802.0,Townsville,QLD,Residential,not_for_profit,2019,2775824.27
Blue Care Shalom Elders Village,31802.0,Townsville,QLD,Residential,not_for_profit,2020,3001443.92
Blue Care Shalom Elders Village,31802.0,Townsville,QLD,Residential,not_for_profit,2021,3204983.27
Blue Care Shalom Elders Village,31802.0,Townsville,QLD,Residential,not_for_profit,2022,3246676.94
Blue Care Shalom Elders Village,31802.0,Townsville,QLD,Residential,not_for_profit,2023,3209489.29
Blue Care Shalom Elders Village,31802.0,Townsville,QLD,Residential,not_for_profit,2024,4068449.04
Blue Care Shalom Elders Village,31802.0,Townsville,QLD,Residential,not_for_profit,2025,4518174.29
Blue Care Southport/Surfers Paradise - EACH,30903.0,Gold Coast - North,QLD,Home Care,not_for_profit,2023,0.0
Blue Care Southport/Surfers Paradise - EACH,30903.0,Gold Coast - North,QLD,Home Care,not_for_profit,2024,0.0
Blue Care Southport/Surfers Paradise - EACH,30909.0,Southport,QLD,Home Care,not_for_profit,2021,0.0
Blue Care Southport/Surfers Paradise - EACH,30909.0,Southport,QLD,Home Care,not_for_profit,2022,-4233.44
Blue Care Southport/Surfers Paradise Community Care CACP,30903.0,Gold Coast - North,QLD,Home Care,not_for_profit,2023,0.0
Blue Care Southport/Surfers Paradise Community Care CACP,30903.0,Gold Coast - North,QLD,Home Care,not_for_profit,2024,0.0
Blue Care Southport/Surfers Paradise Community Care CACP,30909.0,Southport,QLD,Home Care,not_for_profit,2021,0.0
Blue Care Southport/Surfers Paradise Community Care CACP,30909.0,Southport,QLD,Home Care,not_for_profit,2022,6724.8
Blue Care Springwood Yurana Aged Care Facility,31106.0,Springwood - Kingston,QLD,Residential,not_for_profit,2019,4651938.87
Blue Care Springwood Yurana Aged Care Facility,31106.0,Springwood - Kingston,QLD,Residential,not_for_profit,2020,4547500.15
Blue Care Springwood Yurana Aged Care Facility,31106.0,Springwood - Kingston,QLD,Residential,not_for_profit,2021,4828068.81
Blue Care Springwood Yurana Aged Care Facility,31106.0,Springwood - Kingston,QLD,Residential,not_for_profit,2022,5223344.15
Blue Care Springwood Yurana Aged Care Facility,31106.0,Springwood - Kingston,QLD,Residential,not_for_profit,2023,5361845.97
Blue Care Springwood Yurana Aged Care Facility,31106.0,Springwood - Kingston,QLD,Residential,not_for_profit,2024,6634728.66
Blue Care Springwood Yurana Aged Care Facility,31106.0,Springwood - Kingston,QLD,Residential,not_for_profit,2025,7381043.65
Blue Care Stanthorpe Community Care CACP,30703.0,Granite Belt,QLD,Home Care,not_for_profit,2019,2004650.56000001
Blue Care Stanthorpe Community Care CACP,30703.0,Granite Belt,QLD,Home Care,not_for_profit,2020,2640979.0799999996
Blue Care Stanthorpe Community Care CACP,30703.0,Granite Belt,QLD,Home Care,not_for_profit,2021,2355921.25
Blue Care Stanthorpe Community Care CACP,30703.0,Granite Belt,QLD,Home Care,not_for_profit,2022,1961549.37
Blue Care Stanthorpe Community Care CACP,30703.0,Granite Belt,QLD,Home Care,not_for_profit,2023,2544561.09
Blue Care Stanthorpe Community Care CACP,30703.0,Granite Belt,QLD,Home Care,not_for_profit,2024,2181208.72
Blue Care Stanthorpe Community Care CACP,30703.0,Granite Belt,QLD,Home Care,not_for_profit,2025,1694748.67
Blue Care Star of the Sea Elders Village,31501.0,Far North,QLD,Residential,not_for_profit,2019,2535309.77
Blue Care Star of the Sea Elders Village,31501.0,Far North,QLD,Residential,not_for_profit,2020,3040123.51
Blue Care Star of the Sea Elders Village,31501.0,Far North,QLD,Residential,not_for_profit,2021,3486168.0999999996
Blue Care Star of the Sea Elders Village,31501.0,Far North,QLD,Residential,not_for_profit,2022,3491450.4299999997
Blue Care Star of the Sea Elders Village,31501.0,Far North,QLD,Residential,not_for_profit,2023,6387908.15
Blue Care Star of the Sea Elders Village,31501.0,Far North,QLD,Residential,not_for_profit,2024,8843876.27
Blue Care Star of the Sea Elders Village,31501.0,Far North,QLD,Residential,not_for_profit,2025,9502849.42
Blue Care Sunnybank Hills Carramar Aged Care Facility,30306.0,Sunnybank,QLD,Residential,not_for_profit,2019,5086006.12
Blue Care Sunnybank Hills Carramar Aged Care Facility,30306.0,Sunnybank,QLD,Residential,not_for_profit,2020,4920979.19
Blue Care Sunnybank Hills Carramar Aged Care Facility,30306.0,Sunnybank,QLD,Residential,not_for_profit,2021,5132284.87
Blue Care Sunnybank Hills Carramar Aged Care Facility,30306.0,Sunnybank,QLD,Residential,not_for_profit,2022,5648122.43
Blue Care Sunnybank Hills Carramar Aged Care Facility,30306.0,Sunnybank,QLD,Residential,not_for_profit,2023,6275108.0
Blue Care Sunnybank Hills Carramar Aged Care Facility,30306.0,Sunnybank,QLD,Residential,not_for_profit,2024,8126841.71
Blue Care Sunnybank Hills Carramar Aged Care Facility,30306.0,Sunnybank,QLD,Residential,not_for_profit,2025,8742939.6
Blue Care Tallebudgera Talleyhaven Aged Care Facility,30905.0,Mudgeeraba - Tallebudgera,QLD,Residential,not_for_profit,2019,3851275.34
Blue Care Tallebudgera Talleyhaven Aged Care Facility,30905.0,Mudgeeraba - Tallebudgera,QLD,Residential,not_for_profit,2020,4115223.58
Blue Care Tallebudgera Talleyhaven Aged Care Facility,30905.0,Mudgeeraba - Tallebudgera,QLD,Residential,not_for_profit,2021,4364584.01
Blue Care Tallebudgera Talleyhaven Aged Care Facility,30905.0,Mudgeeraba - Tallebudgera,QLD,Residential,not_for_profit,2022,4197647.11
Blue Care Tallebudgera Talleyhaven Aged Care Facility,30905.0,Mudgeeraba - Tallebudgera,QLD,Residential,not_for_profit,2023,5034351.23
Blue Care Tallebudgera Talleyhaven Aged Care Facility,30905.0,Mudgeeraba - Tallebudgera,QLD,Residential,not_for_profit,2024,6408842.51
Blue Care Tallebudgera Talleyhaven Aged Care Facility,30905.0,Mudgeeraba - Tallebudgera,QLD,Residential,not_for_profit,2025,7207335.33
Blue Care Toogoolawah Alkira Aged Care Facility,31002.0,Ipswich Hinterland,QLD,Residential,not_for_profit,2019,2957282.92
Blue Care Toogoolawah Alkira Aged Care Facility,31002.0,Ipswich Hinterland,QLD,Residential,not_for_profit,2020,2750387.44
Blue Care Toogoolawah Alkira Aged Care Facility,31002.0,Ipswich Hinterland,QLD,Residential,not_for_profit,2021,3109129.7
Blue Care Toogoolawah Alkira Aged Care Facility,31002.0,Ipswich Hinterland,QLD,Residential,not_for_profit,2022,2855648.98
Blue Care Toogoolawah Alkira Aged Care Facility,31002.0,Ipswich Hinterland,QLD,Residential,not_for_profit,2023,3446388.2800000003
Blue Care Toogoolawah Alkira Aged Care Facility,31002.0,Ipswich Hinterland,QLD,Residential,not_for_profit,2024,4809718.3
Blue Care Toogoolawah Alkira Aged Care Facility,31002.0,Ipswich Hinterland,QLD,Residential,not_for_profit,2025,5347791.51
Blue Care Toowoomba Community Care CACP,31701.0,Toowoomba,QLD,Home Care,not_for_profit,2019,226348.9
Blue Care Toowoomba Community Care CACP,31701.0,Toowoomba,QLD,Home Care,not_for_profit,2020,436776.29000000004
Blue Care Toowoomba Community Care CACP,31701.0,Toowoomba,QLD,Home Care,not_for_profit,2021,773946.08
Blue Care Toowoomba Community Care CACP,31701.0,Toowoomba,QLD,Home Care,not_for_profit,2022,1456511.55
Blue Care Toowoomba Community Care CACP,31701.0,Toowoomba,QLD,Home Care,not_for_profit,2023,4415986.85
Blue Care Toowoomba Community Care CACP,31701.0,Toowoomba,QLD,Home Care,not_for_profit,2024,4591631.57
Blue Care Toowoomba Community Care CACP,31701.0,Toowoomba,QLD,Home Care,not_for_profit,2025,3014224.32
Blue Care Toowoomba Community Care EACH,31701.0,Toowoomba,QLD,Home Care,not_for_profit,2019,4035603.45000005
Blue Care Toowoomba Community Care EACH,31701.0,Toowoomba,QLD,Home Care,not_for_profit,2020,5083067.450000003
Blue Care Toowoomba Community Care EACH,31701.0,Toowoomba,QLD,Home Care,not_for_profit,2021,4945834.05
Blue Care Toowoomba Community Care EACH,31701.0,Toowoomba,QLD,Home Care,not_for_profit,2022,5077049.5
Blue Care Toowoomba Community Care EACH,31701.0,Toowoomba,QLD,Home Care,not_for_profit,2023,4069044.11
Blue Care Toowoomba Community Care EACH,31701.0,Toowoomba,QLD,Home Care,not_for_profit,2024,3001919.7
Blue Care Toowoomba Community Care EACH,31701.0,Toowoomba,QLD,Home Care,not_for_profit,2025,1941283.28
Blue Care Toowoomba Residential Aged Care Facility,31701.0,Toowoomba,QLD,Residential,not_for_profit,2019,7190433.04
Blue Care Toowoomba Residential Aged Care Facility,31701.0,Toowoomba,QLD,Residential,not_for_profit,2020,6938173.08
Blue Care Toowoomba Residential Aged Care Facility,31701.0,Toowoomba,QLD,Residential,not_for_profit,2021,7154850.65
Blue Care Toowoomba Residential Aged Care Facility,31701.0,Toowoomba,QLD,Residential,not_for_profit,2022,6954714.81
Blue Care Toowoomba Residential Aged Care Facility,31701.0,Toowoomba,QLD,Residential,not_for_profit,2023,8189697.41
Blue Care Toowoomba Residential Aged Care Facility,31701.0,Toowoomba,QLD,Residential,not_for_profit,2024,11390516.62
Blue Care Toowoomba Residential Aged Care Facility,31701.0,Toowoomba,QLD,Residential,not_for_profit,2025,13779325.54
Blue Care Townsville Mt Louisa Aged Care Facility,31802.0,Townsville,QLD,Residential,not_for_profit,2019,5623204.77
Blue Care Townsville Mt Louisa Aged Care Facility,31802.0,Townsville,QLD,Residential,not_for_profit,2020,5774232.53
Blue Care Townsville Mt Louisa Aged Care Facility,31802.0,Townsville,QLD,Residential,not_for_profit,2021,5890238.01
Blue Care Townsville Mt Louisa Aged Care Facility,31802.0,Townsville,QLD,Residential,not_for_profit,2022,5950509.51
Blue Care Townsville Mt Louisa Aged Care Facility,31802.0,Townsville,QLD,Residential,not_for_profit,2023,6401112.25
Blue Care Townsville Mt Louisa Aged Care Facility,31802.0,Townsville,QLD,Residential,not_for_profit,2024,8176303.81
Blue Care Townsville Mt Louisa Aged Care Facility,31802.0,Townsville,QLD,Residential,not_for_profit,2025,8921711.57
Blue Care Townsville/ Thuringowa Community Care - EACHD,31802.0,Townsville,QLD,Home Care,not_for_profit,2019,613091.529999999
Blue Care Townsville/ Thuringowa Community Care - EACHD,31802.0,Townsville,QLD,Home Care,not_for_profit,2020,659929.1800000002
Blue Care Townsville/ Thuringowa Community Care - EACHD,31802.0,Townsville,QLD,Home Care,not_for_profit,2021,407593.51
Blue Care Townsville/ Thuringowa Community Care - EACHD,31802.0,Townsville,QLD,Home Care,not_for_profit,2022,73355.72
Blue Care Townsville/ Thuringowa Community Care - EACHD,31802.0,Townsville,QLD,Home Care,not_for_profit,2023,0.0
Blue Care Townsville/ Thuringowa Community Care - EACHD,31802.0,Townsville,QLD,Home Care,not_for_profit,2024,0.0
Blue Care Townsville/Thuringowa Community Care - EACH,31802.0,Townsville,QLD,Home Care,not_for_profit,2019,2831267.15000004
Blue Care Townsville/Thuringowa Community Care - EACH,31802.0,Townsville,QLD,Home Care,not_for_profit,2020,3486223.5599999987
Blue Care Townsville/Thuringowa Community Care - EACH,31802.0,Townsville,QLD,Home Care,not_for_profit,2021,3894733.39
Blue Care Townsville/Thuringowa Community Care - EACH,31802.0,Townsville,QLD,Home Care,not_for_profit,2022,3840485.62
Blue Care Townsville/Thuringowa Community Care - EACH,31802.0,Townsville,QLD,Home Care,not_for_profit,2023,4340796.89
Blue Care Townsville/Thuringowa Community Care - EACH,31802.0,Townsville,QLD,Home Care,not_for_profit,2024,55212608.11
Blue Care Townsville/Thuringowa Community Care - EACH,31802.0,Townsville,QLD,Home Care,not_for_profit,2025,108795301.61
Blue Care Townsville/Thuringowa Community Care CACP,31802.0,Townsville,QLD,Home Care,not_for_profit,2019,516315.7
Blue Care Townsville/Thuringowa Community Care CACP,31802.0,Townsville,QLD,Home Care,not_for_profit,2020,606076.2599999998
Blue Care Townsville/Thuringowa Community Care CACP,31802.0,Townsville,QLD,Home Care,not_for_profit,2021,724383.35
Blue Care Townsville/Thuringowa Community Care CACP,31802.0,Townsville,QLD,Home Care,not_for_profit,2022,1820043.57
Blue Care Townsville/Thuringowa Community Care CACP,31802.0,Townsville,QLD,Home Care,not_for_profit,2023,4962346.71
Blue Care Townsville/Thuringowa Community Care CACP,31802.0,Townsville,QLD,Home Care,not_for_profit,2024,4373286.23
Blue Care Townsville/Thuringowa Community Care CACP,31802.0,Townsville,QLD,Home Care,not_for_profit,2025,3735222.98
Blue Care Tully Community Care CACP,30603.0,Innisfail - Cassowary Coast,QLD,Home Care,not_for_profit,2019,37513.96
Blue Care Tully Community Care CACP,30603.0,Innisfail - Cassowary Coast,QLD,Home Care,not_for_profit,2020,24939.110000000004
Blue Care Tully Community Care CACP,30603.0,Innisfail - Cassowary Coast,QLD,Home Care,not_for_profit,2021,10404.27
Blue Care Tully Community Care CACP,30603.0,Innisfail - Cassowary Coast,QLD,Home Care,not_for_profit,2022,0.0
Blue Care Tully Community Care CACP,30603.0,Innisfail - Cassowary Coast,QLD,Home Care,not_for_profit,2023,0.0
Blue Care Tully Community Care CACP,30603.0,Innisfail - Cassowary Coast,QLD,Home Care,not_for_profit,2024,0.0
Blue Care Warana Beachwood Aged Care Facility,31602.0,Caloundra,QLD,Residential,not_for_profit,2019,4755686.95
Blue Care Warana Beachwood Aged Care Facility,31602.0,Caloundra,QLD,Residential,not_for_profit,2020,4654731.7
